sample_id,arm,language,repo_name,repo_url,pr_identifier,path,line_count,source_license,attribution_strength,content_sha256
human_control_0007,human_control,javascript,leonardsellem/n8n-mcp-server,https://api.github.com/repos/leonardsellem/n8n-mcp-server,42,scripts/batch-fix-nodes.mjs,107,MIT,human_baseline,f5b7553eef98994ae55b2196a299eddc3f91686c7405540c30feb02a4e125447
human_control_0008,human_control,javascript,mediar-ai/terminator,https://api.github.com/repos/mediar-ai/terminator,39,bindings/nodejs/wrapper.js,144,NOASSERTION,human_baseline,1fff9b8c1a7c210943bfa021dfb4d0fa76f74976ce53dc895ddb62840ae9c664
human_control_0009,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,547,testdata/baselines/reference/submodule/conformance/parserRealSource11.js,273,Apache-2.0,human_baseline,8d45663352089dd82ec8b27253d84f777cb2af30c89d9e8caf3b0ad5bf4919a2
human_control_0010,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/awaitedType.js,110,Apache-2.0,human_baseline,e28a0ac6d11864fd44a77f0254d3cdefab0cb18b22c9bdf09424801eeec21915
human_control_0011,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/commentsClassMembers.js,164,Apache-2.0,human_baseline,e62aef7337e59f902be273360e5c0d306c41908bb475b4a2b0b14ee80eb9c790
human_control_0012,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/commentsCommentParsing.js,134,Apache-2.0,human_baseline,9e890fb12d04f6035286b85ed93fcc4854a40113e813e2f4470fcba8f537b7ef
human_control_0013,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/commentsModules.js,125,Apache-2.0,human_baseline,780cc514feb0577aa49adc459e0cfa974cb1d3153af15e4c68896e34804c2d64
human_control_0014,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/complexNarrowingWithAny.js,239,Apache-2.0,human_baseline,4c1eedf45919ee7c391cf6c22dfbce1c07c827f5b4901257aeaddc47d3c34114
human_control_0015,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/controlFlowArrays.js,143,Apache-2.0,human_baseline,223683fa07051a966f5c35557f5a7913eb799607b8697fc8994109f842aa8590
human_control_0016,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/controlFlowPropertyDeclarations.js,114,Apache-2.0,human_baseline,71b32cd7c386562657fc09731302352b6cb1f6b3c1621d308702df3ce05d1a06
human_control_0017,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/declFileMethods.js,104,Apache-2.0,human_baseline,d49f661ae6b55fbe63faafc2d4211090bbd4fa4f5bf3c72ea63591bdf8112657
human_control_0018,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/functionsMissingReturnStatementsAndExpressions.js,122,Apache-2.0,human_baseline,fd105a5e342bd7e59736c03417eac0996e8699f8902df41879a2e17b8f84f16d
human_control_0019,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/inKeywordTypeguard(strict=false).js,100,Apache-2.0,human_baseline,f7861e5e1e8b135742adf4f64929c4acda33a34f7c494c60962afe1a14f10ee0
human_control_0020,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/inKeywordTypeguard(strict=true).js,100,Apache-2.0,human_baseline,f7861e5e1e8b135742adf4f64929c4acda33a34f7c494c60962afe1a14f10ee0
human_control_0021,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/inferTypePredicates.js,181,Apache-2.0,human_baseline,8c3c2534fd69a7e444f30cfae71490bd255efa8a48567eff205872cbe94659d0
human_control_0022,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/intTypeCheck.js,114,Apache-2.0,human_baseline,016e480fe512605b24cb908e5b1cfaab3899723fbf2cc8068b9ec61318068b68
human_control_0023,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/isolatedDeclarationErrorsReturnTypes.js,116,Apache-2.0,human_baseline,26df2271b5008d77bc7ad274f3503d9d84fdc98af99b99e83e2599631404a3d6
human_control_0024,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/narrowingUnionToUnion.js,153,Apache-2.0,human_baseline,14cf3fe525c5f2e48b1d8adb11a187d6babc8d4a713b18bc8cd23cdd5b09352a
human_control_0025,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,677,testdata/baselines/reference/submodule/compiler/privacyImport.js,163,Apache-2.0,human_baseline,1d39a85a8e1c3d57c4cc8f64bb4b4a0b49dcf19035dc9ac0375eba522a444535
human_control_0026,human_control,javascript,microsoft/typescript-go,https://api.github.com/repos/microsoft/typescript-go,742,internal/lsp/lsproto/_generate/generate.mjs,159,Apache-2.0,human_baseline,84e20fc3d79642df3fd784faa6fd8224fec73dd3b05e8055995fc7af768a8784
human_control_0027,human_control,javascript,openai/codex,https://api.github.com/repos/openai/codex,494,codex-cli/test-claude-minimal.js,297,Apache-2.0,human_baseline,ad823a12a545a3e9c56817b65d0edf336c916fc50924b674a07b22c4610e28ca
human_control_0028,human_control,javascript,openai/codex,https://api.github.com/repos/openai/codex,494,codex-cli/test-claude-tools.js,236,Apache-2.0,human_baseline,3a5c4149590f88eb73c4e71ec26c83ffdc0575076bdcbf81a4c02ad9dddcc640
human_control_0029,human_control,javascript,openai/codex,https://api.github.com/repos/openai/codex,494,codex-cli/tests/claude-direct-test.js,112,Apache-2.0,human_baseline,8b249cfa7314d4df87f78a68660f24544c51cda1dacc8f389ac50cfee6a602a9
human_control_0030,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-authenticated-stream.js,148,NOASSERTION,human_baseline,58bf7955dc7a7ae510ce6ce847d42e72a2ee2a0f729d6b90be21eb8ce54a0c57
human_control_0031,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-authenticated.js,709,NOASSERTION,human_baseline,c440292a1fcb247322f551ba09dace7bb24a370a3ac2b553ef3079e6ccb8b2e5
human_control_0032,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-certificate.js,127,NOASSERTION,human_baseline,93514438de55d67896368460f257a7bf72cc26471b6f04c2755b699de730ad42
human_control_0033,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-dh-curves.js,191,NOASSERTION,human_baseline,67257a6748b44ccbfefdccdc1ea58c61acaa78ae048500531f2b1ee2eeaca354
human_control_0034,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-ecdh-convert-key.js,125,NOASSERTION,human_baseline,ec2956d9f5e418313ce4bcacb3ea0c4041eae5c1022421b3cef6dcf4c0ea548d
human_control_0035,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-fips.js,286,NOASSERTION,human_baseline,b4b2cd352b767369b236ba0721345e22bba10ee84c1c8b012f05f1ae4f383364
human_control_0036,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-key-objects.js,895,NOASSERTION,human_baseline,08b36b16b0e98139ee22cc0dbb5310088fe137343accf7054331f5b86a288316
human_control_0037,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-keygen.js,827,NOASSERTION,human_baseline,2091992d9e4b1b50c284cb1f1534271eb80eeccf4238e8197af7651e34fadc44
human_control_0038,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-pbkdf2.js,241,NOASSERTION,human_baseline,208890a1efe6cbd72b7a73b940da941ca3b363a88ec84e059839a864760e88f0
human_control_0039,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-psychic-signatures.js,100,NOASSERTION,human_baseline,5494f25b268206403ae37771283caa1ecd0170f5acb169d6f4ec206772cecf5c
human_control_0040,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-rsa-dsa.js,550,NOASSERTION,human_baseline,966db482411fa41b1052fd1f3f1f46084a44aa5f19a59b40baf3cdd1fc6af212
human_control_0041,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-crypto-x509.js,446,NOASSERTION,human_baseline,6ab15d43698639dd48f3d6e0a3485486c7cde8531ff9ba2cc07a551aba731e6d
human_control_0042,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-derivebits-cfrg.js,231,NOASSERTION,human_baseline,d87514a1347fb6630d70d576948c9471601ea8eb316d2e16e11228d7f9ec5d5d
human_control_0043,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-derivekey-cfrg.js,194,NOASSERTION,human_baseline,e263a133e1c038b442eb9bc79c862189e4f80a6d451e95ce725e01db974ecff8
human_control_0044,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-derivekey.js,211,NOASSERTION,human_baseline,a2a942ce9654adb6d9d7da23388030b06aaea26ecc4ed7fc9c2b5e4011ab3d79
human_control_0045,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-digest.js,174,NOASSERTION,human_baseline,2941dfbac16fc465f925e9b4e1cb40eff82ada0d8d420418718674acb67cec1e
human_control_0046,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-encrypt-decrypt-aes.js,241,NOASSERTION,human_baseline,7498d597c78bc51ac386759af02a70485b5a685ba6ba0d08cd3f7f1e058a1496
human_control_0047,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-sign-verify.js,146,NOASSERTION,human_baseline,3f8043c855e823aa73cf54ab32efb7a8801e4f015afc5d90894a84e9b46d6dae
human_control_0048,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16173,test/js/node/test/parallel/test-webcrypto-wrap-unwrap.js,311,NOASSERTION,human_baseline,ab9f2b37ea39c1485af3da1d5e5d1244794b747c96158d8d67d1cb239ead6249
human_control_0049,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16635,test/js/node/test/parallel/test-buffer-bytelength.js,132,NOASSERTION,human_baseline,5fb2429e79a741216c609412beffd83f23c6a37e25857f6f205e617109b5fbfa
human_control_0050,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16954,test/js/node/test/parallel/test-util-promisify.js,215,NOASSERTION,human_baseline,008ac8c5743286fdccba84e5b303e23777d6a05bd413dc7ad1277d2e0f3fd395
human_control_0051,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,16954,test/js/node/test/parallel/test-util.js,123,NOASSERTION,human_baseline,ec9b82b8419c6617b5f573a07fa7b6e27d07c23cba816bbb15d33971d51fbe60
human_control_0052,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,17954,test/bake/client-fixture.mjs,129,NOASSERTION,human_baseline,b5b65f2c478b4ad0aa62d8fd431310c0c34ccd84d9a2729319bc95f12ecac3fb
human_control_0053,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,17954,test/bundler/transpiler/transpiler.test.js,146,NOASSERTION,human_baseline,51395162aafbb92ba8911fbae0a6e8148c770c7bb060bb5156e7d9504e05ed08
human_control_0054,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/parallel/test-child-process-cwd.js,102,NOASSERTION,human_baseline,6bf6336260b68034a11154c62a25e241943f9c34b6231c9c13f678060b47038b
human_control_0055,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/parallel/test-child-process-disconnect.js,115,NOASSERTION,human_baseline,cadc97a46880cd3a94fad8aa195aa02cc9344a3835a2f684f35f058c9076209a
human_control_0056,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/parallel/test-child-process-double-pipe.js,122,NOASSERTION,human_baseline,3170160b6e746fb929e71c22dd15528697fd93edec9b2d95dcc36cf7634f91f0
human_control_0057,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/parallel/test-child-process-execfile.js,127,NOASSERTION,human_baseline,08e04117c97e6fb823e6b27e2d3c331992a9eae09a8ddeccec0d4fbf01dbb2c7
human_control_0058,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/parallel/test-child-process-spawn-typeerror.js,196,NOASSERTION,human_baseline,09fae3ff4ffe38fa3dc9b6cc0e7f75544910b42e60ecc71a55cb7a701a1005d1
human_control_0059,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/parallel/test-child-process-spawnsync-validation-errors.js,216,NOASSERTION,human_baseline,c2d4847305a81ef62f97bc7a347603795d154f4d12b792398846889061ec094e
human_control_0060,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18052,test/js/node/test/sequential/test-child-process-execsync.js,162,NOASSERTION,human_baseline,89337e48d53343f8e3ddc030b4afbe0d74003d65a4cc06eb77b5bd041908001e
human_control_0061,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18359,test/js/bun/util/cookie.test.js,643,NOASSERTION,human_baseline,181714cf886a241bef73a27aa1e86c45b5a11c8bf7aa04cfa0bdcfd841147e95
human_control_0062,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,18482,test/js/node/test/parallel/test-http-outgoing-proto.js,135,NOASSERTION,human_baseline,9af8a65310366c6326fa1013e0044afdc23a54a1ad84748ef9975d847d949c48
human_control_0063,human_control,javascript,oven-sh/bun,https://api.github.com/repos/oven-sh/bun,19277,test/js/node/test/parallel/test-blocklist.js,284,NOASSERTION,human_baseline,22e9b18983aa89996566cd1da1fa157678c1b5875a7443fb675795b0f4b342ec
human_control_0064,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12630,modules/33acrossIdSystem.js,101,Apache-2.0,human_baseline,93caaf227a0cd5c7af47238cf702be94de854a310e4195ca55b0554e136041f3
human_control_0065,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12630,test/spec/modules/33acrossIdSystem_spec.js,315,Apache-2.0,human_baseline,77a46b61df2cbcacca49158233ee5bc02c40b641fe2a49e23ce145f636d68751
human_control_0066,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12686,modules/wurflRtdProvider.js,291,Apache-2.0,human_baseline,dd6d81b687c33d32c2709fb709cf277a2b58620e2d6961313e71fc2585b0ee0b
human_control_0067,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12686,test/spec/modules/wurflRtdProvider_spec.js,458,Apache-2.0,human_baseline,2df4ab2fa35b10112f5d8fc35aefc9160a11c7e3ee597e0cf1361bc2db16f0ec
human_control_0068,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12751,test/spec/modules/sonobiBidAdapter_spec.js,147,Apache-2.0,human_baseline,694b00a613c29775db7697a62edab4efd39f589b6232ebe2d26656fa5b8eb923
human_control_0069,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12790,modules/blueBidAdapter.js,123,Apache-2.0,human_baseline,d4c5598ea75f89a27da2df3283008a94f48da83ec2ca4086fc07e9969848c78c
human_control_0070,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12790,test/spec/modules/blueBidAdapter_spec.js,106,Apache-2.0,human_baseline,576bec1c0cf8a5fb29f6887730d27e0f4bcb14a70fcf2353dd4cb554a286b7d9
human_control_0071,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12813,modules/vistarsBidAdapter.js,111,Apache-2.0,human_baseline,beb679d2d919fbe7ec15d83ac3d412f7c090e20f488fd4db49840f54f6c062ee
human_control_0072,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12813,test/spec/modules/vistarsBidAdapter_spec.js,248,Apache-2.0,human_baseline,0776400e964c1a05377054081e638d9cd971f08a51c7378359a8655576c0feb2
human_control_0073,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12878,test/spec/modules/advertisingBidAdapter_spec.js,105,Apache-2.0,human_baseline,c72dde941bdf981f9921dce37a21e4def2c876320c58e75a0abfceab6a2c9901
human_control_0074,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12894,modules/mavenDistributionAnalyticsAdapter.js,531,Apache-2.0,human_baseline,222de4e4979deba297cf26f0d096ac05097059cf270e080646dfe9e2fca7eff2
human_control_0075,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12894,updatePrebid.js,130,Apache-2.0,human_baseline,4318881c63e5dcb0174e6e1bc00902f9e2f37fe9284853acf2e6b81e0d44f8a9
human_control_0076,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12898,test/spec/modules/pubmaticBidAdapter_spec.js,197,Apache-2.0,human_baseline,8e43c86f4a2c1e10e6d6ac62fc334b70d00d75531ad4b1a777e3ee43e9ebac7f
human_control_0077,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,12924,test/spec/modules/smaatoBidAdapter_spec.js,109,Apache-2.0,human_baseline,bb5a7e13466066d8fd3776d1344cceb16fac40ce8b91bc4fa409c1352d14b9af
human_control_0078,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13093,modules/taboolaIdSystem.js,244,Apache-2.0,human_baseline,6b6f1bf973b382a3d4a0f052d82fa1b58be5f313d1af862794e5d420fc27b6a7
human_control_0079,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13093,test/spec/modules/taboolaIdSystem_spec.js,350,Apache-2.0,human_baseline,fe0d13d7da01125f6f33bfd6d0dda8ba47683c0e3c84a17455caaa3b67cefdf0
human_control_0080,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13147,test/spec/modules/weboramaRtdProvider_spec.js,122,Apache-2.0,human_baseline,2431ce1149614b117949e5f7fc8d9caf4212eaaf7716def49119b085dbd7c5ed
human_control_0081,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13194,modules/concertBidAdapter.js,149,Apache-2.0,human_baseline,37d216e378701f1d235f8d37c1164542915a768504be2b3be3512853f552137e
human_control_0082,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13303,modules/adlaneRtdProvider.js,161,Apache-2.0,human_baseline,2c8696ae1cca1ad4c1d746a085d152afeefa748289cc922c33177a76f467238f
human_control_0083,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13303,test/spec/modules/adlaneRtdProvider_spec.js,264,Apache-2.0,human_baseline,fec20e5eec29898a56659a33239519d461d046fa48bc0dc725c8c302ee86253c
human_control_0084,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13339,test/spec/modules/rocketlabBidAdapter_spec.js,599,Apache-2.0,human_baseline,8c2539f930a8aa46c7df65ba08ca429632030eeb33942073ef774fd5196f0b37
human_control_0085,human_control,javascript,prebid/Prebid.js,https://api.github.com/repos/prebid/Prebid.js,13433,test/spec/modules/startioBidAdapter_spec.js,136,Apache-2.0,human_baseline,502398e45cb0488b30d6b21f0ce0bc16ad7d955140b92fd4e59c0221e70b26c8
human_control_0086,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,464,lib/W3CWebSocket.js,235,Apache-2.0,human_baseline,b3df47c921d303da46103eba1f4cc5dcadab33a53d236025ec2779bcbaa3f58d
human_control_0087,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,464,lib/WebSocketFrame.js,256,Apache-2.0,human_baseline,cffa85697725fcf1f859a44ab3af80bbf998add1ae3e1ea70bc1653877385946
human_control_0088,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,464,lib/WebSocketRouter.js,144,Apache-2.0,human_baseline,7ecd7b41686ca05315762dd56d52e9e569499dea159e0ebdae9873dc77286abc
human_control_0089,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,464,lib/WebSocketServer.js,243,Apache-2.0,human_baseline,dbf0dce4dafc1b9d10b67e4a7b3349b973d8699bef3b27602ac8fdb879668006
human_control_0090,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,464,test/scripts/autobahn-test-client.js,110,Apache-2.0,human_baseline,3362afa2b0036bb278093329277b2eee94e9b3db2784e05b3ba533516d4528a0
human_control_0091,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,468,lib/WebSocketFrame.js,252,Apache-2.0,human_baseline,38aa948b7463831cf31ae2da6f077f50dc23c6fab2ff9a045aca2e996a9c216f
human_control_0092,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,468,lib/WebSocketRouter.js,142,Apache-2.0,human_baseline,5473a6a30cce9f2736d812dd4c165b4cb77937d48886c3c1ae8209991d2b1ad9
human_control_0093,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,470,test/helpers/assertions.mjs,324,Apache-2.0,human_baseline,42a08fb2463616245762f699c2342c8c860f1f6dce9092f87e1681825a6df0b6
human_control_0094,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,470,test/helpers/generators.mjs,306,Apache-2.0,human_baseline,49b8514c89e92708b70b39f865d35472bcede4f8e5d2e2489d73ab6865a6af53
human_control_0095,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,470,test/helpers/mocks.mjs,328,Apache-2.0,human_baseline,b802245305c4da2b36ee35a0600f642068e6b4d63a1606d0e4865473c1dbbeca
human_control_0096,human_control,javascript,theturtle32/WebSocket-Node,https://api.github.com/repos/theturtle32/WebSocket-Node,470,test/helpers/test-utils.mjs,292,Apache-2.0,human_baseline,b8a0e0fa2d20f117cba8f4b13b0a9690a76b6980e43e8bd0ddf1d075876cf1ab
human_control_0097,human_control,javascript,traccar/traccar-web,https://api.github.com/repos/traccar/traccar-web,1398,src/common/components/GeofenceUpdateHandler.jsx,101,Apache-2.0,human_baseline,f5bc3a34093a2feef9e0fd1a9092d9dee83d0a8415c5738c20f46020776cd14b
human_control_0098,human_control,javascript,traccar/traccar-web,https://api.github.com/repos/traccar/traccar-web,1398,src/reports/EventReportPage.jsx,118,Apache-2.0,human_baseline,49283826e58d68e84c000d2cc71940c3f32b685e4c0df6257fd4165a6e8f90f8
human_control_0099,human_control,javascript,traccar/traccar-web,https://api.github.com/repos/traccar/traccar-web,1398,src/settings/UserPage.jsx,314,Apache-2.0,human_baseline,6f474d51ed1f406285a74a6b6e9ed391e6b950fe5a5b98f63327de7cca006a34
human_control_0100,human_control,javascript,traccar/traccar-web,https://api.github.com/repos/traccar/traccar-web,1398,src/settings/components/SettingsMenu.jsx,146,Apache-2.0,human_baseline,22eb61d3225e5ad9f7b304f8d6e33319aba63f2e10ab11f49b51fba43e096fcf
human_control_0101,human_control,python,567-labs/instructor,https://api.github.com/repos/567-labs/instructor,1420,instructor/dsl/iterable.py,103,MIT,human_baseline,f392417957a790a834e690c4065eb36a76174a9ed7dfc478c78dbdc23eb71a43
human_control_0102,human_control,python,567-labs/instructor,https://api.github.com/repos/567-labs/instructor,1535,instructor/providers/base.py,129,MIT,human_baseline,ccd14b1f5670fa216965f7280a281714027733358353da18e1022d720bf8fefe
human_control_0103,human_control,python,567-labs/instructor,https://api.github.com/repos/567-labs/instructor,1535,instructor/providers/oai_provider.py,139,MIT,human_baseline,1e81c3fb1397e0b22b9ee9afb18ec8c0ef5e98d96f3397a5a5dbb475c227c26f
human_control_0104,human_control,python,567-labs/instructor,https://api.github.com/repos/567-labs/instructor,1552,examples/literal_string_stream/run.py,163,MIT,human_baseline,02f93b99cbdd2c07d60cbbf41cfbceddf6d31b61a27d97b3ef1bb0f542bf2a90
human_control_0105,human_control,python,567-labs/instructor,https://api.github.com/repos/567-labs/instructor,1552,tests/dsl/test_literal_comprehensive.py,221,MIT,human_baseline,c5bf30d07facaa3cd8b2150b6697bda36f66d99e53155a9dd48eb950173fc523
human_control_0106,human_control,python,BeehiveInnovations/zen-mcp-server,https://api.github.com/repos/BeehiveInnovations/zen-mcp-server,20,providers/openai.py,135,NOASSERTION,human_baseline,a98fa67962afd8e1b61fe994313d0a12d3b5167377aed7245327f1ea3b1b2485
human_control_0107,human_control,python,BerriAI/litellm,https://api.github.com/repos/BerriAI/litellm,8523,tests/llm_translation/test_llm_response_utils/test_convert_dict_to_chat_completion.py,114,NOASSERTION,human_baseline,d0aa20d492d50a40e46354149fef3b248d8d7cb8750d26b5a7896adab7401f98
human_control_0108,human_control,python,julep-ai/julep,https://api.github.com/repos/julep-ai/julep,1066,agents-api/agents_api/common/interceptors.py,158,unknown,human_baseline,71301592fd0b7138ecd480060505b521460cd0b9dabf53c1c8e26f7703f70f66
human_control_0109,human_control,python,julep-ai/julep,https://api.github.com/repos/julep-ai/julep,1068,agents-api/agents_api/common/interceptors.py,263,unknown,human_baseline,75f71e15a9ee5cdc0ddbe4836399cf758b47f1eed5a12b9ce7ad3ecd17f67f43
human_control_0110,human_control,python,julep-ai/julep,https://api.github.com/repos/julep-ai/julep,1145,agents-api/agents_api/activities/utils.py,143,unknown,human_baseline,badbc016fdee7e14849073faf40ec4603e951bba871790e2cc8ed8890b05b9ee
human_control_0111,human_control,python,julep-ai/julep,https://api.github.com/repos/julep-ai/julep,1145,agents-api/agents_api/autogen/Tasks.py,217,unknown,human_baseline,2daa75927b4ef41473b2f4d515d53d61baae303ada56f4441aaa0ba05d90d1c7
human_control_0112,human_control,python,julep-ai/julep,https://api.github.com/repos/julep-ai/julep,1145,agents-api/agents_api/workflows/task_execution/__init__.py,371,unknown,human_baseline,28168179aa55dc4e330f7e6ee2f86e932ff0ae16a0fa07c7641cbf96d798ec02
